PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
5608_01,0,-1.034882560536774,0,0.6212407956854386,1.613943358261202,1.2224380122089864,-0.6632339304133921,-0.63481033484923,True,0.9355373764450092,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5609_01,0,-0.4027894575120995,0,1.7995324239568709,-0.037431324951772114,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9010458976557246,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5610_01,1,2.2660480885920813,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7116279908344209,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5610_02,0,1.77442011957289,1,-0.6403720524482873,2.4180203209918436,-0.6248885376370679,2.384978701019558,2.735910660861463,False,0.7116279908344209,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5611_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.6820607036224118,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5611_02,0,1.2125595835509573,0,-0.6403720524482873,2.1338766686259594,-0.6248885376370679,-0.41238631521413127,2.5130330814731754,False,0.6820607036224118,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5613_01,0,0.22930364551257487,0,1.136429964471707,1.6629292801296556,-0.6248885376370679,1.2180845247234142,-0.38170135136456046,True,0.9246372962157461,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5614_01,1,1.423257284559182,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9023672725084342,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5615_01,1,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9025132818187882,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5616_01,0,-0.26232432350661633,0,1.611380220178022,1.2228878447613571,-0.6248885376370679,1.320190719136467,-0.63481033484923,True,0.9247607274642977,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5618_01,0,-0.6837197255230659,0,-0.6403720524482873,1.6263223472009685,-0.6248885376370679,-0.6632339304133921,0.4591084919415442,True,0.9250072455553829,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5619_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9026591304144035,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5622_01,0,2.757676057611272,0,-0.6403720524482873,-0.6489032714011534,2.0481469140003936,-0.6632339304133921,-0.63481033484923,True,0.9251303328245578,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5623_01,1,-0.8944174265312906,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9011933694970334,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5625_01,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.7773271731934556,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5625_02,0,1.423257284559182,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.7773271731934556,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5625_03,0,-0.9646499935340322,0,1.8550679385494295,0.13689762032511943,-0.6248885376370679,1.9177035873956838,0.847897280100022,False,0.7773271731934556,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5625_04,1,-0.19209175650387472,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7773271731934556,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5625_05,0,-0.4730220245148411,0,1.8177770550971397,-0.6489032714011534,1.6825397074065158,-0.6632339304133921,-0.63481033484923,False,0.7773271731934556,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5626_01,1,-0.4027894575120995,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9030957154411369,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5627_01,0,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9013406773896245,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5628_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.901487821697626,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5629_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9016348027839546,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5631_01,0,-0.6134871585203243,0,0.7818688128323711,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,2.251933427384065,False,0.9357646551212105,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5637_01,0,1.0018618825427323,0,-0.3857166514322533,0.10094134343938438,-0.6248885376370679,-0.6632339304133921,1.7656286360899962,False,0.9359915446214061,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5639_01,0,-0.4730220245148411,0,0.46023027971771785,0.13689762032511943,-0.6248885376370679,-0.6632339304133921,1.6980308403551212,True,0.9033859750002275,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5640_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7832008632865942,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5642_01,1,0.44000134652079964,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7128548832642366,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5642_02,1,0.5804664805262828,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.5855115625135734,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5643_01,0,-0.3325568905093579,0,1.22189308911297,-0.6489032714011534,2.241018582536512,-0.41238631521413127,-0.63481033484923,True,0.9252533058595918,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5643_02,0,-0.7539522925258075,0,2.276265173800854,-0.6489032714011534,0.4983594228784503,-0.6632339304133921,-0.63481033484923,False,0.9252533058595918,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5643_03,0,-0.9646499935340322,0,1.7357963269952708,-0.6489032714011534,0.8629870715828019,-0.6632339304133921,0.240802885578781,False,0.9252533058595918,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5644_01,0,-0.05162662249839152,0,2.135208055575584,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.07575641575345357,False,0.9361048438465551,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5645_01,0,-0.3325568905093579,0,-0.6403720524482873,0.97918345749162,2.3543365808396657,-0.6632339304133921,-0.63481033484923,True,0.9253761648723238,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5646_01,1,0.720931614531766,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9254989100740042,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5647_01,1,0.44000134652079964,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.6873464417747017,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5647_02,0,1.6339549855674067,0,-0.6403720524482873,1.8296066643604474,0.7219557822571798,-0.6632339304133921,1.9892754742028216,True,0.6873464417747017,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5647_03,0,1.3530247175564405,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,2.2159343585576585,2.0305301088144363,False,0.6873464417747017,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5648_01,0,-0.12185918950113311,0,1.4934819058833253,1.6796726999123488,-0.6248885376370679,-0.014802251727972766,2.461780318528865,False,0.6880846243844082,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5648_02,0,1.4934898515619237,0,-0.6403720524482873,0.9360833252614498,-0.6248885376370679,1.3216954889155548,2.6569412603036184,False,0.6880846243844082,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5650_01,0,-0.3325568905093579,0,0.8450048931912553,0.4211436764299588,1.5731267345645032,1.9721238436201776,-0.63481033484923,False,0.9017816210103203,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5651_01,0,-0.19209175650387472,0,1.8191436657895352,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.7212342070059062,True,0.9036756001116887,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5652_01,0,-0.3325568905093579,0,1.3344519342493812,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.5053089429123128,False,0.9363311520753314,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5653_01,1,-0.9646499935340322,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9019282767372323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5655_01,0,0.9316293155399908,0,1.9610686001944715,0.6099968983833443,-0.08615080967936879,-0.1615387000148706,-0.63481033484923,False,0.9364441614090375,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5659_01,0,1.5637224185646652,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.8413543972429578,False,0.9367826122590501,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5661_01,0,1.0018618825427323,0,1.7312038911450383,0.7124132898887657,-0.6248885376370679,-0.1615387000148706,-0.63481033484923,True,0.778448506563222,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5661_02,1,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9022211021287591,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5662_01,1,-1.034882560536774,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9038201756151083,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5662_02,0,0.15907107850983326,0,0.32919144203866274,-0.6489032714011534,-0.6248885376370679,1.6970893463942898,-0.63481033484923,False,0.9256215416752964,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5663_01,0,0.2995362125153165,0,-0.6403720524482873,1.8500424771045536,0.07141987461011601,0.8418517607821722,1.1824891564367879,True,0.5666729542757956,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
5667_01,0,-0.5432545915175827,0,-0.6403720524482873,1.4698959832773317,-0.6248885376370679,2.326210435165628,0.6191412572562919,False,0.9023672725084342,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5671_01,0,-1.1051151275395155,0,0.8450048931912553,1.8909887117583546,0.4525869182783303,-0.6632339304133921,0.5256848630236298,False,0.9025132818187882,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5673_01,0,0.018605944504350075,0,1.438865595222904,1.5019851480628224,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9259887569747304,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5674_01,0,-0.4730220245148411,0,-0.6403720524482873,2.5448043105028306,-0.6248885376370679,2.6788225833874684,-0.38170135136456046,False,0.7134640955362064,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5677_01,0,-0.4730220245148411,0,1.910462278953265,-0.6489032714011534,1.5434900213302198,-0.6632339304133921,-0.63481033484923,False,0.7791908246713054,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5679_01,1,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9043969052992263,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5679_02,1,0.44000134652079964,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9043969052992263,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5679_03,1,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9043969052992263,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5680_01,0,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,2.2446562108832735,-0.6632339304133921,-0.63481033484923,True,0.7799290072810119,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5681_01,1,2.617210923605789,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9045406963450666,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5684_01,1,0.2995362125153165,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7140705196415693,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5684_02,1,1.3530247175564405,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7140705196415693,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5684_03,0,0.6506990475290244,0,-0.6403720524482873,1.7704355881418763,0.887539474643109,1.3746825262484492,1.967638522533962,False,0.7140705196415693,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5684_04,1,2.336280655594823,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7140705196415693,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5685_01,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9029503468739085,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5686_01,0,1.072094449545474,0,2.198323887920785,-0.6489032714011534,1.1946678351256343,-0.6632339304133921,-0.63481033484923,False,0.5855115625135734,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5686_02,0,-0.26232432350661633,0,2.023960659411136,0.9961093555584476,0.6559301071679352,0.17006381005252635,1.8120224407982952,False,0.688818717318788,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
5687_01,0,-0.9646499935340322,0,1.510723313937946,1.874817620470145,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9372325394680566,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5688_01,0,-0.6134871585203243,0,0.30196490791059244,1.1194787731718163,2.100489490727556,-0.6632339304133921,-0.63481033484923,True,0.9261109362694531,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5689_01,0,0.36976877951805803,0,1.3638588313596707,-0.6489032714011534,-0.6248885376370679,1.8560355130574095,1.2115237078089076,False,0.9373447829612052,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5692_01,0,-0.4027894575120995,0,1.8254548162952569,-0.6489032714011534,2.002774427062183,1.689016968355971,-0.63481033484923,False,0.7802965621234601,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5693_01,0,1.1423270165482156,0,-0.6403720524482873,-0.6489032714011534,2.388802390954493,0.9445465007965077,-0.63481033484923,True,0.9264767996470574,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5695_01,1,0.720931614531766,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9046843315198239,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5696_01,1,0.2995362125153165,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9030957154411369,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5698_01,0,-1.034882560536774,0,-0.6403720524482873,-0.6489032714011534,1.623998880936395,1.3320572448739143,1.4552087082533744,False,0.926598529959467,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5698_02,0,-0.19209175650387472,0,1.2654220554410642,-0.6489032714011534,-0.08615080967936879,-0.6632339304133921,1.759975110314461,True,0.9048278111610643,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5700_01,1,1.2827921505536988,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9049711356052584,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5701_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.6835925523105163,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
5702_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9032409247003145,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5704_01,1,-0.4730220245148411,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9033859750002275,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5705_01,1,-0.8241848595285491,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9051143051877865,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5706_01,0,-0.8944174265312906,0,-0.6403720524482873,1.4427515105023314,1.935146204859799,-0.6632339304133921,-0.63481033484923,True,0.9268416555978406,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5706_02,0,-1.386045395550482,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9052573202429421,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5707_01,0,-0.9646499935340322,0,-0.6403720524482873,-0.6489032714011534,2.0493457338433108,0.5676478735386848,-0.63481033484923,True,0.9269630513330736,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5709_01,0,0.2995362125153165,0,-0.6403720524482873,2.212024488475148,-0.6248885376370679,2.347643591929515,-0.63481033484923,True,0.7122428570687879,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5710_01,0,2.2660480885920813,0,-0.6403720524482873,1.0977093136812919,2.0898514964499397,-0.6632339304133921,0.3997632299310022,True,0.9270843359509132,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5711_01,0,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.703942655255066,1.2296719928190676,False,0.937680944077844,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5712_01,1,2.2660480885920813,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7842737714623127,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5713_01,0,0.9316293155399908,0,-0.6403720524482873,0.5118199277453882,1.6143433004170207,1.5354132056505072,0.7632528170629529,True,0.9036756001116887,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5714_01,0,-1.7372082305641898,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9038201756151083,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5714_02,0,-1.1753476945422572,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9038201756151083,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5714_03,0,-2.0181384985751563,1,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9038201756151083,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5714_04,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9038201756151083,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5714_05,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9038201756151083,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5716_01,0,0.018605944504350075,0,-0.6403720524482873,1.1117223258559437,-0.6248885376370679,-0.6632339304133921,1.9405547616805734,True,0.927205509654592,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5717_01,0,2.125582954586598,0,-0.6403720524482873,1.5692724946622507,-0.6248885376370679,1.1378291421643483,1.1748548907410434,True,0.9039645935430162,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5718_01,1,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9054001811039386,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5719_01,0,2.8981411916167557,0,1.5524719204690294,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.6481291058531824,True,0.9041088542385272,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5719_02,1,-1.8074407975669315,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9041088542385272,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5721_01,1,0.5804664805262828,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7146741809851649,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5721_02,0,2.0553503875838564,0,-0.6403720524482873,1.940929045188365,1.8604196333350536,0.08930891518439005,2.3680237965619115,False,0.7146741809851649,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5722_01,0,1.072094449545474,0,0.9204829721726,-0.6489032714011534,0.4983594228784503,1.2099971130736913,2.1595861738158337,False,0.9055428881029115,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5723_01,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.7846294855973909,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5724_01,1,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9042529580436369,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5725_01,0,-0.3325568905093579,0,1.217242519620592,-0.6489032714011534,1.667912605177209,1.5785003844846388,1.5381207969623076,True,0.9273265726467858,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5726_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.6973245312568624,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5727_01,0,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.7137312030084373,-0.63481033484923,False,0.9043969052992263,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5728_01,0,-0.3325568905093579,0,-0.6403720524482873,1.188657926536438,-0.6248885376370679,0.9134442267563447,1.642456617800017,False,0.937904578621628,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5729_01,1,0.018605944504350075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9380162545117097,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5730_01,0,-0.26232432350661633,0,2.1575940706150836,-0.4123536323720409,-0.6248885376370679,-0.6632339304133921,1.1194215474605564,False,0.9381278363589255,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5732_01,0,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,0.9252989711467848,-0.2656498669272334,1.7849957905933898,False,0.9045406963450666,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5733_01,0,0.36976877951805803,0,-0.6403720524482873,1.8986979829114654,0.13132546850302063,-0.014802251727972766,0.6934872634797048,True,0.9046843315198239,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5733_02,0,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.900220122263899,1.0816127288848858,False,0.93823932432153,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5735_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7810286271664747,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5736_01,0,-0.4027894575120995,0,-0.3857166514322533,-0.6489032714011534,-0.3555196736582183,-0.6632339304133921,1.7124706423124934,False,0.938350718557379,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5737_01,0,0.720931614531766,0,-0.6403720524482873,2.5524297749204483,0.40069433248187014,0.6717590404510477,-0.12859236787989112,True,0.7128548832642366,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5737_02,0,0.44000134652079964,0,-0.6403720524482873,2.402300919958636,-0.6248885376370679,1.4608447282729522,1.7604926994518317,True,0.7128548832642366,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5738_01,1,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9056854415709255,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5739_01,1,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.905827841837977,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5740_01,0,0.9316293155399908,0,-0.6403720524482873,0.31798458824152476,-0.6248885376370679,1.1378291421643483,2.62303834454168,False,0.5260773194301904,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5740_02,0,0.22930364551257487,0,0.9256942664163775,1.6170804557792229,1.9346105505720537,1.618985720603619,1.982861671490582,False,0.5260773194301904,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5742_01,0,1.4934898515619237,0,0.8513944470102305,0.5118199277453882,-0.6248885376370679,-0.6632339304133921,1.726928551150306,False,0.9275683673046464,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5744_01,0,-0.4027894575120995,0,-0.6403720524482873,0.5924920875548744,2.0009710961035894,0.17006381005252635,-0.38170135136456046,True,0.9059700892330002,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5746_01,0,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,2.445753019125508,1.1696752425442276,False,0.9061121840838708,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5747_01,0,0.018605944504350075,0,1.7747328574731323,0.6722175921355653,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9386843404769901,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
